tic,book_price,equity_price,ebit_price,sales_price,RetEarly2020,RetLate2020
CATO,0.7485785913627548,0.08489901139964996,0.0879121139018968,1.9519772007000615,-0.36781608409999994,-0.10121902630000001
FBNC,0.7215324036868164,0.07791423476715384,0.12559846425173846,0.2613029412458563,-0.4171885505,0.4969081951
KO,0.08012309095053567,0.03765333603491798,0.044495943401801616,0.15730820859610464,-0.1931346093,0.27110068789999997
SAFM,0.3623182960998396,0.013620463979646148,0.01563948423406887,0.8792342509417477,-0.2985662041,0.08131604208
CNBKA,0.6639704651620388,0.07925577076401774,0.10819982891502226,0.354439936267971,-0.3071711813,0.250218717
UBSI,0.8567922767823818,0.06624907193633593,0.11360600601877044,0.2319735072788831,-0.3939476191,0.46035939299999995
ENV,0.2362061004018043,-0.004561084044928488,0.000869709745189558,0.24464038244007538,-0.2276308675,0.5301227102
WASH,0.5390961929599728,0.0740056458990558,0.11780215245096673,0.28346417304108523,-0.3108389506,0.2798509499
CDNS,0.10833660626320801,0.05095008522806247,0.02624314820141762,0.12036216357469844,-0.047866264139999996,1.065869945
ED,0.5982106789004104,0.044578678379938466,0.08882542319040607,0.4173732702526778,-0.1294677973,-0.044490616260000004
CHCO,0.49249087324592844,0.06687869520378216,0.11426757099209198,0.19871547127822684,-0.1820494132,0.07386520571
EBIX,0.5399957115556692,0.09494102171852438,0.14844841516224608,0.5699357043538155,-0.5443563372,1.5244016969999998
CECE,0.7171369717237361,0.06578873549123754,0.07290374246394438,1.2701829340743145,-0.3903392854,0.4903654468
FICO,0.02671959452939919,0.017715873026832907,0.02337981810813552,0.10697197189620973,-0.178792245,0.6608933463000001
CNMD,0.22352749465234792,0.009004439188519942,0.03032092305783481,0.3004931116575063,-0.4860947914,0.9695799618000001
HBNC,0.7676877960643337,0.07786374955531838,0.13434182441161602,0.2935015634069164,-0.4773721748,0.660691005
EPAC,0.1913579287986411,-0.1582974615445879,0.04848834644579169,0.4160088676313443,-0.36419505469999996,0.36922969590000004
ATRI,0.17063447229530157,0.02637026037771716,0.029073210273074697,0.11123557018936073,-0.1330008506,-0.0038683001700000005
FAST,0.12565247656395231,0.03728186663956703,0.04977829203613957,0.25142279946321744,-0.1482006323,0.6038876131
CPF,0.631605147785112,0.06969741055990937,0.1314752583513863,0.30854148088199385,-0.4573057185,0.2479430063
HRTX,0.1902957574980774,-0.0964821425878734,-0.09532529366527435,0.0687832682419289,-0.5004247696,0.8028132766
GDOT,0.7682492075449067,0.08275763685802813,0.07927988918262244,0.8919320975979601,0.08969921083999999,1.197716548
DTE,0.46758731315645924,0.04683084039409705,0.06910453351566931,0.5075277304985591,-0.26093444120000003,0.3134366849
MATX,0.4603158279628869,0.04724850313085608,0.061874400109694236,1.2586841263311852,-0.24453876100000002,0.8930976654
IMKTA,0.6885057502312082,0.08475380981776996,0.1539043165017683,3.81716494292173,-0.23588473,0.19485123769999999
AIN,0.28484847763354637,0.05397779642803141,0.08030826973206909,0.4297627041516761,-0.37407756670000003,0.5664857521
IIVI,0.5282574861304142,0.050120198600861594,0.07834669436879381,0.6351420716061601,-0.1535492783,1.665262321
ETN,0.41080239143086955,0.056478304157048416,0.07379729566246625,0.5463911921841997,-0.1720857194,0.5803180879
JOUT,0.42118380612156703,0.06672435869316659,0.08276660088495139,0.7299135839544874,-0.18076159670000003,0.8086328344
SIVB,0.4727251931022236,0.08766813315088401,0.1528505903593444,0.2729736907134741,-0.39818337649999996,1.56705011
ALCO,0.7252793579536553,0.12786874050149707,0.11133967406083094,0.4563291703637737,-0.1311737844,0.011225838770000001
MITK,0.3475724605826509,-0.0023445022636266505,-0.001648275762687797,0.2739246498345005,0.030065061549999997,1.256346043
CLH,0.2653914991362534,0.020427704808170497,0.04680690667094978,0.7131492742929332,-0.401282556,0.48227506740000003
CYBE,0.4434985008619188,0.005885533222466312,0.007117389013215074,0.45063870201940703,-0.06909627908,0.326123108
CTBI,0.7409465572205001,0.07777163702379153,0.13359152456412457,0.2838797302965425,-0.3102489241,0.2074595564
IPAR,0.2042516957644797,0.026294562478342356,0.045706163499300574,0.311399997546382,-0.35799775549999996,0.3050702033
MGM,0.46161217486875755,0.12225003126632723,0.08333417982229391,0.7706019719802045,-0.6408169459,1.671254974
MXIM,0.11035272802679963,0.04948600507673883,0.04506896800908097,0.13840342512531195,-0.2029018985,0.8517741859
KKR,0.6318799001240575,0.12274232068490405,0.2422439843690967,0.559710342450321,-0.1918904448,0.746300463
TCF,0.7735522982538661,0.041273347040641735,0.08579108859563339,0.286750639296303,-0.5111616247,0.6924662098000001
COKE,0.13030157119241342,0.004272004116747281,0.07185642370649442,1.8126626107852724,-0.2651904204,0.2810369613
DY,0.5832745092351148,0.03842032853393157,0.0776672833795868,2.242623082038935,-0.4559914294,1.944247911
QUAD,0.9207302455416095,-0.6350844544490449,0.2422439843690967,3.81716494292173,-0.4435225744,0.5158748352
GATX,0.6358817235045514,0.07318305269694363,0.10932411517938312,0.4829665665198865,-0.2398330808,0.35795040520000004
GORO,0.4343044040331744,0.016024897723123623,0.04019688422352117,0.3719523842915556,-0.5022950522,0.06723959546
GD,0.2658366162908857,0.06821645217334063,0.09100748269279198,0.7704699750347169,-0.2453680226,0.15232973460000002
GE,0.29029667687076194,-0.051055710142688934,0.09022679123227957,0.9763443232629011,-0.2876338634,0.36564148020000004
LH,0.4601867602925053,0.05009935947257379,0.08925202714487654,0.7027046356320655,-0.2528820028,0.6104885571
ONB,0.9194708696256051,0.07678425480456186,0.12687553228650816,0.2996844278851934,-0.27243448010000004,0.2924608831
PBCT,1.0412681814040543,0.0703451807197972,0.12181990173843435,0.3115247953244516,-0.3386275276,0.22688440710000002
SIG,1.0752839484890968,0.09278787548306863,0.2422439843690967,3.81716494292173,-0.6987957364,3.227910288
COR,0.037416760943126265,0.017941649384344508,0.033313176420172154,0.13549139012325256,0.04459421567,0.11385883960000001
FRBK,1.0130273673672388,-0.01422973971691925,0.11263855395921366,0.5228494248786427,-0.4760768272,0.3013710206
HIFS,0.5506237148854132,0.08669957629081632,0.1311217780818696,0.2578692666516997,-0.3069019708,0.5089645527000001
LNN,0.25902797865105476,0.0020976505994582243,0.023200672353031738,0.4288710391356412,-0.04295582572,0.41589440380000003
MGPI,0.28004624447852905,0.047021442010282105,0.058778923708004284,0.4396873915917764,-0.44251780890000003,0.7664656254000001
CDMO,0.09670272425197635,-0.024158369027096588,-0.024433053330003573,0.13780842228699794,-0.3337684393,1.258318939
AMRS,-0.3456949252774334,-0.6672615116676558,-0.3344292147229663,0.4193132280560479,-0.17152040079999997,1.4121083319999999
CHTR,0.3087227057789472,0.01637619568259768,0.06493534666948504,0.44930468778081545,-0.1005402489,0.5162392426
EFC,1.013852220322402,0.0817780083008638,0.19231870275881255,0.24012664616125426,-0.6747558893000001,1.776799702
LYB,0.25530909810386543,0.107595455317268,0.13587496879446145,1.102202766018515,-0.4669852965,0.9299887322
PACB,0.06977737083664462,-0.10690040093177446,-0.10983675040467876,0.11548582429326923,-0.40466978509999996,7.477125049
VRA,0.7683855278328223,0.040590850199602665,0.07761510858880838,1.252637633766164,-0.6508478521,0.9320375125
BAH,0.08678855470538131,0.04891005243903369,0.06782117996014575,0.7564330406288597,-0.030810985930000003,0.2842269018
GM,0.8156128024980484,0.12786874050149707,0.186768149882904,2.6783177205308353,-0.42185764049999996,1.00385072
HHC,0.5829978706291266,0.013695797007384278,0.027938085130686005,0.24084480156020527,-0.6015774643,0.5623519996999999
CMRE,1.242562685039142,0.08719786043531426,0.17598291412010011,0.4211161916268616,-0.5197275472,0.942968398
LPLA,0.1383315590515628,0.07564324216166358,0.1186221359434224,0.7599527479682904,-0.40726283909999994,0.9326129665
FRC,0.4396016550036444,0.0469755503921426,0.09298339320635803,0.20988620513761133,-0.2982455003,0.7951805284000001
FLT,0.1511576634814723,0.03645235480323176,0.0504237083030597,0.10787583483786332,-0.3516615708,0.462581003
INFU,0.13169139894899248,0.00802507360838089,0.02522502931422002,0.4782908491872269,-0.004689682052,1.212013059
KNX,0.926236857547522,0.050544851152813486,0.07091654829069916,0.7918239999924674,-0.08258942271000001,0.2824059714
TRGP,0.5175964425077312,-0.022004791044671058,0.04587136412323638,0.912073344299461,-0.8265420645,2.892262468
WD,0.5331282746916887,0.08924498412952357,0.15588389509291312,0.4505869723829722,-0.37393955840000004,1.330979172
ACNB,0.7078682682835528,0.08860119035835579,0.14054574388955826,0.32767238424044004,-0.2002632204,-0.13972191609999998
IBM,0.17526962584095235,0.07931326909966037,0.091238432452785,0.6487944832182694,-0.1621105859,0.1801444665
QADA,0.11154734373352654,-0.015328209065661612,-0.005466603120288622,0.2986756654181322,-0.21598287160000001,0.5922479146999999
ASMB,0.4101515622889884,-0.14656751824565492,-0.1570443471150695,0.023963550543410997,-0.2751705523,-0.5920424174000001
NAV,-0.3456949252774334,0.07698073879216175,0.2422439843690967,3.81716494292173,-0.4301998985,1.665860208
BKU,0.8570678902842322,0.09002554107909795,0.1515739612935661,0.41090380676999155,-0.4852566972,0.9203081047
IBIO,0.49084786944522835,-0.6715977844310278,-0.41923586184952716,0.4053530517464858,3.257028823,-0.009432952727
NLSN,0.30360263601778464,-0.057400953962360196,0.13707071175108182,0.8987744550540158,-0.3793100152,0.683780533
KMI,0.7037104954692665,0.04567381853706637,0.08192089461808069,0.27548194934068937,-0.33458920010000004,0.03937466718
NPTN,0.3743136788161252,-0.039897259649851774,-0.02095564077064421,0.833655530106917,-0.1780050391,0.2537937307
INN,0.9043658418900078,0.06365398369453239,0.057224630832322265,0.42350665103608587,-0.6513824686999999,1.135070823
ITT,0.3197418272361664,0.0500978688295714,0.0668485250638821,0.43862987953396504,-0.3839942179,0.7114786773999999
ACRX,-0.24668397429097713,-0.31709533997903383,-0.32284284191516766,0.013633193711720669,-0.44075838520000005,0.0508476936
FLDM,0.6309877538787927,-0.2661360868539371,-0.21111792437019525,0.48159582082136354,-0.2701156363,1.362206297
PCRX,0.1869668891028198,-0.005802682255106897,0.01881025629356094,0.22177560812805344,-0.2598231471,0.7846712831
USCR,0.4937062090931196,0.021421731262339785,0.09891376582879041,2.1259271152766335,-0.5645703707999999,1.203415079
APO,0.12200429208875495,0.07925458533738483,0.13196740555932707,0.27557448504295745,-0.2828399929,0.5078365782
FF,0.8618429565587407,0.12786874050149707,0.12050169696700647,0.3786626844960246,-0.08502980678,0.4738130547
HCA,-0.05613114493175443,0.07006398254480031,0.144285827677138,1.0261924701625875,-0.3900666791,0.8303852408
HII,0.155140181072429,0.05363473514405763,0.07258762880152062,0.8693907250400161,-0.2700766589,-0.04642459095
CSOD,0.044345826033978804,-0.0011343747475533502,0.003339046340047886,0.16132045697673908,-0.45772847060000005,0.3870848858
AL,1.0440094222626204,0.10900079310974768,0.19858580660300998,0.3558725395403825,-0.5309344068,1.034181449
KSU,0.3000381785998313,0.03660725269927983,0.07133285592784143,0.19468618711474486,-0.16701515050000001,0.6163831173
APTS,1.3200678734461722,-0.01170992063053299,0.1620346527006303,0.7604448968055968,-0.44125432579999996,0.1142835393
STAG,0.49471631421867235,0.010930198895064486,0.02171800644882844,0.09005631315832263,-0.2771074016,0.44188942579999996
RLJ,0.9420623473076467,0.04247556590097905,0.07482114690845712,0.5227094133578196,-0.5637693460000001,0.8382612244
ECOL,0.5551217883293035,0.01818973685976895,0.040668387534330726,0.3762591528365525,-0.47329796,0.1950648023
SR,0.541839634429064,0.04346962038922434,0.07127981631537492,0.4597512830331615,-0.09851718182,-0.11295736029999999
THR,0.3927097960995521,0.013532453175988996,0.03702550830016156,0.4347048365427472,-0.43768696090000003,0.037160325460000004
KOS,0.36777368160636104,-0.024371229531304425,0.10572954817032919,0.6551555569304617,-0.8349473873000001,1.6239373769999998
SAVE,0.8194950893775346,0.121494688170187,0.18812424439539593,1.3881665503711367,-0.6802277748000001,0.8968167464
WIFI,0.19048521763839055,-0.021261622028824617,-0.004887942826556709,0.5447361378189245,-0.03105065704,0.1988678785
MPC,0.8616895447192936,0.0674385745065821,0.15577108734152126,3.16986874156858,-0.6031719642,0.8360589479
AMCX,0.30335868381039954,0.12786874050149707,0.2422439843690967,1.3944149060987405,-0.3845566964,0.47141255130000004
SXC,0.9364438814097831,-0.2901147338053498,0.198299039981201,3.0483953283565413,-0.37397928119999996,0.1846072601
CHEF,0.2905156385576682,0.02092216258487754,0.04931621723495336,1.3766217400130596,-0.73576481,1.5511434169999998
HZNP,0.321094359779471,0.08419024650807795,0.020626478163105224,0.19100513416224577,-0.1817677361,1.4696161069999998
FBHS,0.2661176391963536,0.04736512336969634,0.08378549260117621,0.6321856683884036,-0.3355049296,1.0011808420000001
VER,0.6869743532646121,-0.0301860581092709,0.05296210844636525,0.12591696660263568,-0.4558980901,0.5987637479
FMNB,0.6627881990134785,0.07918674679585976,0.13700458680816116,0.28917334705195,-0.2806376472,0.17283919539999998
LCNB,0.9133461041371876,0.07574370975164216,0.1484155378736571,0.3105604241519584,-0.3397270215,0.2098091577
UI,0.007561653056983469,0.024578704751052345,0.03140351612594169,0.08848597248958547,-0.2491631994,0.977876882
VAC,0.5638671200195666,0.025774648083040804,0.11561237074929173,0.813395597113353,-0.5659361745,1.4688759690000002
APTV,0.15751895407137323,0.040833664448981274,0.059064452011051705,0.5921706267616406,-0.48006021,1.64601707
ACHC,0.8597958262159012,0.037380159256781544,0.1388271584923694,1.0664177854484076,-0.4476227865,1.738966794
CLVS,-0.3041578673883078,-0.6715977844310278,-0.41923586184952716,0.24961063247807747,-0.38992777009999996,-0.245282002
GRPN,0.2913086048313986,-0.01654739005907611,0.029481670772455934,1.6408478354084493,-0.5898739946,0.9381241455
BCEI,1.3200678734461722,0.12786874050149707,0.2199443555889393,0.6500620051480295,-0.5179945256,0.7182230358
CPRI,0.3801352976428682,-0.03911867622259326,0.06262496597069864,0.9737568238189023,-0.717169097,2.892496485
FBIO,0.13778756399692008,-0.21004009526653414,-0.41923586184952716,0.19253149773568262,-0.2645914879,0.6772478156999999
TRIP,0.2781727703331141,0.03018929290436897,0.045283939356553456,0.3737721978636158,-0.4275833891,0.6549743255
GWRE,0.17458886192951842,0.002299310117019857,0.0001631432173517369,0.07979866002013435,-0.2774898749,0.6231238597
POST,0.37196276177170173,0.015852816703554873,0.09759588920063414,0.7222248354014883,-0.2395049363,0.2174281866
RLGT,0.4599447880877362,0.05918303372390177,0.08508873580970361,3.2242443192651304,-0.30520722510000003,0.4987080422
REGI,1.0469940956176562,0.12786874050149707,0.2422439843690967,2.4998232413297905,-0.2382193509,2.449583329
VSTM,0.06682307775136151,-0.6715977844310278,-0.41923586184952716,0.16259599180760617,0.97015066,-0.1931818856
EPAM,0.13632144453222886,0.02229601154359414,0.026236931958124547,0.19590567074115287,-0.124905855,0.9301408953
MTDR,0.8748037420860827,0.04187684703280449,0.11234332386940543,0.4692914786419995,-0.8619924422,3.8629081210000002
PRLB,0.21535460424644032,0.02340155573380761,0.029357546691994984,0.16864266528407976,-0.2503207965,1.0149729509999998
SLCA,1.3200678734461722,-0.6715977844310278,0.0484455729044125,3.2574163436262227,-0.7040653237000001,2.90000157
BCOV,0.21922713318710108,-0.06478059304395498,-0.02621627981288485,0.5455464680602071,-0.19792869030000002,1.639885574
CCXI,0.027704386223490234,-0.0232922528356856,-0.024473467121032596,0.015165213113367503,0.01592881985,0.5410635385
HMST,0.8367943133889947,0.02155869672803197,0.14759557500116954,0.43338741884096155,-0.3425559124,0.5432737488
ALSN,0.1367434811353526,0.10575296108291032,0.15530277563003553,0.4723865711948544,-0.3216061973,0.34038487409999996
RM,0.9155256499304443,0.12786874050149707,0.2422439843690967,1.075570212045287,-0.5451214037,1.2023022540000001
NL,1.3200678734461722,0.12786874050149707,0.026621420218934558,0.65172908615982,-0.2276220379,0.6554192283
RXN,0.3357033340011722,0.04611759760000847,0.09021226893105488,0.5296225825435732,-0.30312054899999996,0.7551402706
VCRA,0.2492460013684225,-0.02735506244226606,-0.021486960337715435,0.2746171371463551,0.023121732290000002,0.9552729420999999
CSTE,0.9215748527531634,0.024812016469993526,0.07176618229798624,1.0532355683554848,-0.2986060547,0.2337863527
ENPH,0.08462098048283231,0.05009515290599776,0.032742710212245466,0.19408281268933095,0.23574368010000002,4.43418746
GALT,0.2663168626785817,-0.08169877402674662,-0.0825837314105176,0.0,-0.31468555379999996,0.1428565667
MTSI,0.17838077068294278,-0.2181046685098634,-0.05102698397291715,0.2839739855125009,-0.2883451842,1.907556765
HEAR,0.462977570928979,0.12786874050149707,0.10183943508073823,1.7139745646095728,-0.3396829303,2.453525309
ACRE,0.9324236440480465,0.08090107406777537,0.22093772548459725,0.3058410964771389,-0.5378788365,0.8799445765999999
MRC,0.5781673629170585,0.03512231643888673,0.10806866596580533,3.297895456389826,-0.6876832814,0.5563403799000001
PSX,0.5069736179025354,0.06260340620908064,0.06585976023816156,2.1836499552636184,-0.5126560263000001,0.3588151638
RPAI,0.5703494465872884,0.011318757336910951,0.032381281793280786,0.16828987087036726,-0.601819234,0.681660991
FRGI,0.6246669875087524,-0.3331299350837584,-0.0033713289474738657,2.6091993776700457,-0.5925180129,1.828786641
PFPT,0.09090629403569207,-0.01998644447576853,-0.015592694731381447,0.13627421117670022,-0.106202304,0.3296620452
SPLK,0.08460717330562341,-0.01424633123879749,-0.011147427940560482,0.09981952892407833,-0.1571749321,0.3458769642
TLYS,0.4390710369384392,0.06211759149487101,0.07813438537647223,1.700531536237893,-0.6109884979,0.975787009
CG,0.1636361062280103,0.10075815205665878,0.2422439843690967,0.8743924169684579,-0.3191957802,0.4925322779
FB,0.17263180911999698,0.031578156150010334,0.049517145478182284,0.12077256723490834,-0.18733267050000002,0.6376491619
SUPN,0.4778398507014093,0.09072912620988352,0.11923044340971381,0.31519174537010686,-0.2415685277,0.39855693729999997
ALEX,0.7424403197026808,-0.024019933905588462,0.02725338654672537,0.29312238024347237,-0.4556298285,0.5445628499
HTA,0.5123448504790405,0.004600716264115131,0.02276251440748612,0.10600276692330772,-0.19814971260000003,0.1771806139
NOW,0.03978305331611346,0.011716471437460753,0.0007991978927786148,0.06469481516078299,0.01508909559,0.9206833352
TROX,0.46158649995248374,-0.06726327338879776,0.17402057885909145,1.630363011864254,-0.5577931934,2.0064123019999998
ANAT,1.3200678734461722,0.12786874050149707,0.2194574458044149,1.2863663209448453,-0.2929981977,0.2045825457
NGVC,0.7077088740457628,0.042469929499285575,0.07562137191854523,3.81716494292173,-0.12904415130000002,0.8641463406000001
PANW,0.0708644181371454,-0.003658700022336386,-0.0007728389546571365,0.12953316953316954,-0.2909834256,1.167542914
CHUY,0.45207255424054327,0.014413094167341982,0.009394600880434815,0.9887568125350644,-0.6114966944,1.6305847690000002
FIVE,0.10666041386629349,0.02457500139485201,0.030503122446982826,0.25925071020653423,-0.4495545155,1.4862150330000001
FSBW,0.7188187223986366,0.08154835107884373,0.18669212900283602,0.4044212366308287,-0.43316787619999997,0.5439354554
HBMD,0.976066686269943,0.052449742576501875,0.12343601522891218,0.34965873645366785,-0.3566354654,0.08747584426
HTBI,0.8474340217767596,0.056259889935709614,0.11617151221013286,0.33191801417386124,-0.4048858806,0.23027632190000002
FRG,0.29610769957487015,-0.0898181388757676,-0.06324279641001417,0.538684459140293,-0.6241380808,2.673121208
GMED,0.23860573939176166,0.026406605581506766,0.03007198739097769,0.1336183429697623,-0.2776833521,0.5335064402
BLMN,0.08877073219652057,0.06804581850099375,0.0995831868560491,2.15716964915419,-0.6728873964000001,1.7198880140000001
HY,0.553923106720741,0.03643293628624385,0.05739713984760204,3.349998314722277,-0.3155632079,0.5187923969
NBHC,0.6984356342275863,0.07318857213881497,0.10184654498849119,0.2962996517274916,-0.31697165920000003,0.3994933918
PNR,0.2531089723275568,0.04607751750699215,0.062321882689384094,0.3830768478259128,-0.3483383688,0.8085712343000001
LFVN,0.12345250902393859,0.033719206203861894,0.04659141899079854,1.0255921921405609,-0.34016659159999996,-0.09514584289999999
QLYS,0.11852027227265903,0.02124523749375544,0.022886368969706663,0.09854357180475087,0.04342073023,0.4009651842
BERY,0.25752328492755044,0.06430124048870853,0.13401397151359548,1.4130356758880056,-0.2901669709,0.6668650897999999
OLN,0.8886805804453513,-0.004153915432898643,0.09156994109159751,2.2460551588505053,-0.3151214175,1.1974613859999998
PBYI,0.050908640373732335,-0.22037672044049106,-0.11397961526268033,0.7937001905830822,-0.03542833248,0.2156399246
RLGY,1.3200678734461722,-0.1698335688840619,0.2422439843690967,3.81716494292173,-0.6890500297,3.358804795
SSTK,0.2155854089414325,0.013210597153680004,0.013241475314920453,0.42738200180044644,-0.2460355154,1.252963817
WDAY,0.06525630284093897,-0.012614665097062359,-0.013180374332078765,0.09519131246552791,-0.20814817260000001,0.8400389756000001
AMBA,0.2188608855360968,-0.021878664109636063,-0.02425106702936508,0.11172420519568842,-0.1981504422,0.8908565709999999
FANG,0.897329268785512,0.016254738056345603,0.04707101228816747,0.2684740902306415,-0.7138166757,0.8991924467
ICPT,0.012663763069865162,-0.0846644138157381,-0.07674182451370865,0.061899558172320596,-0.49193061439999997,-0.6076872444
RH,0.004541160982342892,0.05365708817134817,0.0869703789742615,0.6445049602523629,-0.5294143163,3.454257399
PCG,0.892781684341777,-0.6715977844310278,0.2422439843690967,2.977503401692036,-0.1729534269,0.38598323450000005
CHMG,0.8847242911988761,0.07561675689423392,0.16098051326769125,0.42148990541244286,-0.21788237629999999,0.05660371202
NEO,0.1655575156877874,0.0026122045190387732,0.0052860761195287495,0.13339340163859875,-0.056068611670000004,0.9500170501
PRTA,0.43210971252633995,-0.12298425602979803,-0.13577872251249945,0.001288787986254047,-0.3240691476,0.12242885630000001
UIHC,0.9273013084005496,-0.05505516316505852,-0.042286611665074414,1.5207182649337316,-0.2624893588,-0.3627552875
PBF,0.8087736131941212,0.08498562049421052,0.16451662226540503,3.81716494292173,-0.7712822665000001,0.00282376929
BFAM,0.11164787489677608,0.020735485531418567,0.030849992044726247,0.23703016680362735,-0.3213125407,0.69598087
TPH,1.0307903434679244,0.09767364677918383,0.12019798068750155,1.4534180142814241,-0.4370988272,0.9669313048999999
CONE,0.32409681505363325,0.0055112166857883916,0.008919118791010198,0.1306318099943031,-0.04860182974,0.2098198843
LAND,1.0186450234427629,0.006411274061564949,0.07392298421128939,0.15267743974295395,-0.07675565004,0.2695039797
