PERMNO,date,TICKER,RET
14625,20200831,HRTG,0.099410
14625,20200930,HRTG,-0.219923
14625,20201030,HRTG,-0.067194
14625,20201130,HRTG,0.095339
14625,20201231,HRTG,-0.014507
14632,20200131,DNOW,-0.109431
14632,20200228,DNOW,-0.117882
14632,20200331,DNOW,-0.415629
14632,20200430,DNOW,0.195736
14632,20200529,DNOW,0.207455
14632,20200630,DNOW,0.158389
14632,20200731,DNOW,-0.086906
14632,20200831,DNOW,-0.077411
14632,20200930,DNOW,-0.375516
14632,20201030,DNOW,-0.103524
14632,20201130,DNOW,0.371007
14632,20201231,DNOW,0.286738
14641,20200131,ZEN,0.127496
14641,20200228,ZEN,-0.082060
14641,20200331,ZEN,-0.192914
14641,20200430,ZEN,0.201062
14641,20200529,ZEN,0.115375
14641,20200630,ZEN,0.032420
14641,20200731,ZEN,0.029595
14641,20200831,ZEN,0.057378
14641,20200930,ZEN,0.067856
14641,20201030,ZEN,0.077925
14641,20201130,ZEN,0.203353
14641,20201231,ZEN,0.072060
14642,20200131,LPG,-0.152455
14642,20200228,LPG,-0.152439
14642,20200331,LPG,-0.216727
14642,20200430,LPG,0.089552
14642,20200529,LPG,-0.133825
14642,20200630,LPG,-0.058394
14642,20200731,LPG,0.103359
14642,20200831,LPG,-0.011710
14642,20200930,LPG,-0.050948
14642,20201030,LPG,0.023720
14642,20201130,LPG,0.332927
14642,20201231,LPG,0.115279
14645,20200131,AGRX,0.480000
14645,20200228,AGRX,-0.277027
14645,20200331,AGRX,-0.304673
14645,20200430,AGRX,0.303763
14645,20200529,AGRX,0.162887
14645,20200630,AGRX,-0.014184
14645,20200731,AGRX,-0.100719
14645,20200831,AGRX,0.280000
14645,20200930,AGRX,-0.050000
14645,20201030,AGRX,-0.105263
14645,20201130,AGRX,0.036765
14645,20201231,AGRX,0.017730
14650,20200131,BWFG,-0.062760
14650,20200228,BWFG,0.058454
14650,20200331,BWFG,-0.463997
14650,20200430,BWFG,-0.000655
14650,20200529,BWFG,-0.030820
14650,20200630,BWFG,0.086066
14650,20200731,BWFG,-0.062893
14650,20200831,BWFG,0.056376
14650,20200930,BWFG,-0.092949
14650,20201030,BWFG,0.166078
14650,20201130,BWFG,0.117576
14650,20201231,BWFG,0.068306
14651,20200131,CTRE,0.075133
14651,20200228,CTRE,-0.059062
14651,20200331,CTRE,-0.279348
14651,20200430,CTRE,0.114266
14651,20200529,CTRE,0.130461
14651,20200630,CTRE,-0.065486
14651,20200731,CTRE,0.050117
14651,20200831,CTRE,0.074917
14651,20200930,CTRE,-0.068405
14651,20201030,CTRE,-0.039056
14651,20201130,CTRE,0.136257
14651,20201231,CTRE,0.154400
14653,20200131,FMBH,-0.070922
14653,20200228,FMBH,-0.139847
14653,20200331,FMBH,-0.157260
14653,20200430,FMBH,0.124684
14653,20200529,FMBH,-0.031835
14653,20200630,FMBH,0.030648
14653,20200731,FMBH,-0.069386
14653,20200831,FMBH,0.066776
14653,20200930,FMBH,-0.041859
14653,20201030,FMBH,0.112625
14653,20201130,FMBH,0.097262
14653,20201231,FMBH,0.120133
14666,20200131,QTNT,-0.216088
14666,20200228,QTNT,-0.184440
14666,20200331,QTNT,-0.350329
14666,20200430,QTNT,1.343038
14666,20200529,QTNT,-0.158293
14666,20200630,QTNT,-0.050064
14666,20200731,QTNT,0.059459
14666,20200831,QTNT,-0.354592
14666,20200930,QTNT,0.015810
14666,20201030,QTNT,-0.081712
14666,20201130,QTNT,0.470339
14666,20201231,QTNT,-0.249280
14670,20200131,SFBS,-0.024682
14670,20200228,SFBS,-0.059864
14670,20200331,SFBS,-0.146310
14670,20200430,SFBS,0.211460
14670,20200529,SFBS,-0.018018
14670,20200630,SFBS,0.030246
14670,20200731,SFBS,0.023210
14670,20200831,SFBS,0.001640
14670,20200930,SFBS,-0.066712
14670,20201030,SFBS,0.084337
14670,20201130,SFBS,0.023848
14670,20201231,SFBS,0.071731
14674,20200131,TBPH,0.076864
14674,20200228,TBPH,-0.126614
14674,20200331,TBPH,-0.050924
14674,20200430,TBPH,0.261791
14674,20200529,TBPH,-0.134088
14674,20200630,TBPH,-0.168713
14674,20200731,TBPH,-0.074798
14674,20200831,TBPH,-0.056128
14674,20200930,TBPH,-0.193399
14674,20201030,TBPH,0.278999
14674,20201130,TBPH,-0.122686
14674,20201231,TBPH,0.071127
14677,20200131,TRUE,-0.221053
14677,20200228,TRUE,-0.289189
14677,20200331,TRUE,-0.079848
14677,20200430,TRUE,0.057851
14677,20200529,TRUE,0.054688
14677,20200630,TRUE,-0.044444
14677,20200731,TRUE,0.457364
14677,20200831,TRUE,0.257979
14677,20200930,TRUE,0.057082
14677,20201030,TRUE,-0.128000
14677,20201130,TRUE,-0.064220
14677,20201231,TRUE,0.029412
14682,20200131,RYAM,-0.197917
14682,20200228,RYAM,-0.204545
14682,20200331,RYAM,-0.567347
14682,20200430,RYAM,0.679245
14682,20200529,RYAM,0.219101
14682,20200630,RYAM,0.294931
14682,20200731,RYAM,0.035587
14682,20200831,RYAM,0.085911
14682,20200930,RYAM,0.012658
14682,20201030,RYAM,0.071875
14682,20201130,RYAM,0.886297
14682,20201231,RYAM,0.007728
14684,20200131,TMST,-0.188295
14684,20200228,TMST,-0.205329
14684,20200331,TMST,-0.362919
14684,20200430,TMST,-0.195046
14684,20200529,TMST,0.346154
14684,20200630,TMST,0.111429
14684,20200731,TMST,-0.056555
14684,20200831,TMST,0.027248
14684,20200930,TMST,-0.058355
14684,20201030,TMST,0.090141
14684,20201130,TMST,0.217054
14684,20201231,TMST,-0.008493
14686,20200131,CLNY,-0.016842
14686,20200228,CLNY,-0.152034
14686,20200331,CLNY,-0.530303
14686,20200430,CLNY,0.320000
14686,20200529,CLNY,-0.129870
14686,20200630,CLNY,0.194030
14686,20200731,CLNY,-0.200000
14686,20200831,CLNY,0.411458
14686,20200930,CLNY,0.007380
14686,20201030,CLNY,0.304029
14686,20201130,CLNY,0.213483
14686,20201231,CLNY,0.113426
14688,20200131,AMPH,-0.019699
14688,20200228,AMPH,-0.186145
14688,20200331,AMPH,-0.035738
14688,20200430,AMPH,0.142183
14688,20200529,AMPH,0.099705
14688,20200630,AMPH,0.204936
14688,20200731,AMPH,-0.108638
14688,20200831,AMPH,0.017982
14688,20200930,AMPH,-0.079980
14688,20201030,AMPH,0.044800
14688,20201130,AMPH,-0.093415
14688,20201231,AMPH,0.132320
14690,20200131,ARDX,-0.056629
14690,20200228,ARDX,-0.022599
14690,20200331,ARDX,-0.178468
14690,20200430,ARDX,0.157432
14690,20200529,ARDX,0.113982
14690,20200630,ARDX,-0.055934
14690,20200731,ARDX,-0.183526
14690,20200831,ARDX,0.015929
14690,20200930,ARDX,-0.085366
14690,20201030,ARDX,-0.026667
14690,20201130,ARDX,0.232877
14690,20201231,ARDX,0.026984
14691,20200131,CBAY,-0.214286
14691,20200228,CBAY,0.077922
14691,20200331,CBAY,-0.108434
14691,20200430,CBAY,0.195946
14691,20200529,CBAY,1.093220
14691,20200630,CBAY,-0.058030
14691,20200731,CBAY,0.017192
14691,20200831,CBAY,0.822535
14691,20200930,CBAY,0.119011
14691,20201030,CBAY,0.149171
14691,20201130,CBAY,-0.098558
14691,20201231,CBAY,-0.234667
14694,20200131,GPRO,-0.092166
14694,20200228,GPRO,-0.036802
14694,20200331,GPRO,-0.309618
14694,20200430,GPRO,0.343511
14694,20200529,GPRO,0.338068
14694,20200630,GPRO,0.010616
14694,20200731,GPRO,0.111344
14694,20200831,GPRO,-0.132325
14694,20200930,GPRO,-0.013072
14694,20201030,GPRO,0.311258
14694,20201130,GPRO,0.176768
14694,20201231,GPRO,0.184549
14702,20200131,AMAT,-0.049967
14702,20200228,AMAT,0.005863
14702,20200331,AMAT,-0.211631
14702,20200430,AMAT,0.084243
14702,20200529,AMAT,0.135266
14702,20200630,AMAT,0.076006
14702,20200731,AMAT,0.064185
14702,20200831,AMAT,-0.039018
14702,20200930,AMAT,-0.034903
14702,20201030,AMAT,-0.003701
14702,20201130,AMAT,0.396252
14702,20201231,AMAT,0.046314
14704,20200131,INFO,0.046583
14704,20200228,INFO,-0.094471
14704,20200331,INFO,-0.157777
14704,20200430,INFO,0.124500
14704,20200529,INFO,0.032095
14704,20200630,INFO,0.086957
14704,20200731,INFO,0.071523
14704,20200831,INFO,-0.010034
14704,20200930,INFO,-0.017643
14704,20201030,INFO,0.032225
14704,20201130,INFO,0.229875
14704,20201231,INFO,-0.096823
14707,20200131,RDUS,-0.128968
14707,20200228,RDUS,0.199317
14707,20200331,RDUS,-0.382716
14707,20200430,RDUS,0.206923
14707,20200529,RDUS,-0.193117
14707,20200630,RDUS,0.076619
14707,20200731,RDUS,-0.079237
14707,20200831,RDUS,-0.013546
14707,20200930,RDUS,-0.084006
14707,20201030,RDUS,0.182540
14707,20201130,RDUS,0.176734
14707,20201231,RDUS,0.131812
14714,20200131,ANET,0.098033
14714,20200228,ANET,-0.135309
14714,20200331,ANET,0.048830
14714,20200430,ANET,0.082696
14714,20200529,ANET,0.064569
14714,20200630,ANET,-0.100360
14714,20200731,ANET,0.236823
14714,20200831,ANET,-0.139816
14714,20200930,ANET,-0.073932
14714,20201030,ANET,0.009520
14714,20201130,ANET,0.295835
14714,20201231,ANET,0.073402
14715,20200131,ASPN,0.065722
14715,20200228,ASPN,-0.038694
14715,20200331,ASPN,-0.227673
14715,20200430,ASPN,-0.087948
14715,20200529,ASPN,0.107143
14715,20200630,ASPN,0.061290
14715,20200731,ASPN,-0.034954
14715,20200831,ASPN,0.338583
14715,20200930,ASPN,0.288235
14715,20201030,ASPN,0.031964
14715,20201130,ASPN,0.249557
14715,20201231,ASPN,0.182011
14716,20200131,CCS,0.084826
14716,20200228,CCS,0.123357
14716,20200331,CCS,-0.564656
14716,20200430,CCS,0.476223
14716,20200529,CCS,0.379085
14716,20200630,CCS,0.037915
14716,20200731,CCS,0.161774
14716,20200831,CCS,0.001684
14716,20200930,CCS,0.186379
14716,20201030,CCS,-0.082447
14716,20201130,CCS,0.145726
14716,20201231,CCS,-0.016180
14750,20200131,SERV,-0.067512
14750,20200228,SERV,-0.007767
14750,20200331,SERV,-0.245178
14750,20200430,SERV,0.261111
14750,20200529,SERV,-0.033774
14750,20200630,SERV,0.084802
14750,20200731,SERV,0.145699
14750,20200831,SERV,-0.024211
14750,20200930,SERV,-0.000501
14750,20201030,TMX,0.180792
14750,20201130,TMX,0.041198
14750,20201231,TMX,0.040383
14751,20200131,VRTV,-0.284189
14751,20200228,VRTV,-0.144886
14751,20200331,VRTV,-0.347176
14751,20200430,VRTV,0.192112
14751,20200529,VRTV,0.329776
14751,20200630,VRTV,0.361156
14751,20200731,VRTV,-0.097288
14751,20200831,VRTV,0.135206
14751,20200930,VRTV,-0.271576
14751,20201030,VRTV,0.137441
14751,20201130,VRTV,0.290278
14751,20201231,VRTV,0.118945
14755,20200131,TSE,-0.217415
14755,20200228,TSE,-0.238162
14755,20200331,TSE,-0.172303
14755,20200430,TSE,0.151298
14755,20200529,TSE,0.006357
14755,20200630,TSE,0.076774
14755,20200731,TSE,-0.002708
14755,20200831,TSE,0.147926
14755,20200930,TSE,0.029305
14755,20201030,TSE,0.256630
14755,20201130,TSE,0.193903
14755,20201231,TSE,0.347986
14759,20200131,WMS,0.070288
14759,20200228,WMS,0.009141
14759,20200331,WMS,-0.296703
14759,20200430,WMS,0.377038
14759,20200529,WMS,0.095955
14759,20200630,WMS,0.114118
14759,20200731,WMS,-0.008097
14759,20200831,WMS,0.134082
14759,20200930,WMS,0.125451
14759,20201030,WMS,0.015855
14759,20201130,WMS,0.101056
14759,20201231,WMS,0.198280
14761,20200131,TREC,-0.053147
14761,20200228,TREC,-0.165436
14761,20200331,TREC,0.053097
14761,20200430,TREC,-0.008403
14761,20200529,TREC,0.083051
14761,20200630,TREC,-0.018779
14761,20200731,TREC,-0.082935
14761,20200831,TREC,0.045217
14761,20200930,TREC,0.021631
14761,20201030,TREC,-0.035831
14761,20201130,TREC,0.143581
14761,20201231,TREC,0.032496
14763,20200131,CTLT,0.085258
14763,20200228,CTLT,-0.156628
14763,20200331,CTLT,0.008151
14763,20200430,CTLT,0.331088
14763,20200529,CTLT,0.124078
14763,20200630,CTLT,-0.056992
14763,20200731,CTLT,0.191542
14763,20200831,CTLT,0.059080
14763,20200930,CTLT,-0.073946
14763,20201030,CTLT,0.024632
14763,20201130,CTLT,0.095363
14763,20201231,CTLT,0.082484
14773,20200131,PARR,-0.134251
14773,20200228,PARR,-0.175447
14773,20200331,PARR,-0.572031
14773,20200430,PARR,0.369014
14773,20200529,PARR,-0.044239
14773,20200630,PARR,-0.032293
14773,20200731,PARR,-0.175751
14773,20200831,PARR,0.171390
14773,20200930,PARR,-0.220046
14773,20201030,PARR,-0.048744
14773,20201130,PARR,0.768634
14773,20201231,PARR,0.227392
14776,20200131,SYF,-0.099972
14776,20200228,SYF,-0.095341
14776,20200331,SYF,-0.447079
14776,20200430,SYF,0.229957
14776,20200529,SYF,0.040424
14776,20200630,SYF,0.087874
14776,20200731,SYF,0.008574
14776,20200831,SYF,0.121103
14776,20200930,SYF,0.054817
14776,20201030,SYF,-0.035537
14776,20201130,SYF,0.217826
14776,20201231,SYF,0.139153
14782,20200131,TRUP,-0.147891
14782,20200228,TRUP,-0.036967
14782,20200331,TRUP,-0.153221
14782,20200430,TRUP,0.149059
14782,20200529,TRUP,0.007021
14782,20200630,TRUP,0.417331
14782,20200731,TRUP,0.184587
14782,20200831,TRUP,0.240459
14782,20200930,TRUP,0.257771
14782,20201030,TRUP,-0.093283
14782,20201130,TRUP,0.417109
14782,20201231,TRUP,0.180805
14785,20200131,GLOB,0.157001
14785,20200228,GLOB,-0.078973
14785,20200331,GLOB,-0.222370
14785,20200430,GLOB,0.316227
14785,20200529,GLOB,0.212155
14785,20200630,GLOB,0.068754
14785,20200731,GLOB,0.154087
14785,20200831,GLOB,0.026830
14785,20200930,GLOB,0.009235
14785,20201030,GLOB,0.007756
14785,20201130,GLOB,0.044682
14785,20201231,GLOB,0.153328
14786,20200131,OEC,-0.186528
14786,20200228,OEC,-0.094904
14786,20200331,OEC,-0.460943
14786,20200430,OEC,0.221180
14786,20200529,OEC,0.214051
14786,20200630,OEC,-0.042496
14786,20200731,OEC,-0.036827
14786,20200831,OEC,0.191176
14786,20200930,OEC,0.029630
14786,20201030,OEC,0.172662
14786,20201130,OEC,0.060668
14786,20201231,OEC,0.101542
14790,20200131,ADVM,-0.143229
14790,20200228,ADVM,0.247214
14790,20200331,ADVM,-0.206336
14790,20200430,ADVM,0.212897
14790,20200529,ADVM,0.740928
14790,20200630,ADVM,0.012118
14790,20200731,ADVM,-0.196839
14790,20200831,ADVM,-0.272510
14790,20200930,ADVM,-0.155738
14790,20201030,ADVM,0.059223
14790,20201130,ADVM,0.245646
14790,20201231,ADVM,-0.202355
14795,20200131,TKR,-0.067128
14795,20200228,TKR,-0.141062
14795,20200331,TKR,-0.278769
14795,20200430,TKR,0.162028
14795,20200529,TKR,0.139436
14795,20200630,TKR,0.069347
14795,20200731,TKR,0.003737
14795,20200831,TKR,0.192948
14795,20200930,TKR,0.000554
14795,20201030,TKR,0.101070
14795,20201130,TKR,0.235008
14795,20201231,TKR,0.053377
14797,20200131,CDNA,0.120074
14797,20200228,CDNA,-0.035182
14797,20200331,CDNA,-0.063492
14797,20200430,CDNA,0.162620
14797,20200529,CDNA,0.265563
14797,20200630,CDNA,0.103051
14797,20200731,CDNA,-0.058707
14797,20200831,CDNA,0.023988
14797,20200930,CDNA,0.110981
14797,20201030,CDNA,0.292831
14797,20201130,CDNA,0.165545
14797,20201231,CDNA,0.267273
14803,20200131,HQY,-0.108141
14803,20200228,HQY,0.074629
14803,20200331,HQY,-0.287364
14803,20200430,HQY,0.112275
14803,20200529,HQY,0.101297
14803,20200630,HQY,-0.053252
14803,20200731,HQY,-0.121186
14803,20200831,HQY,0.114818
14803,20200930,HQY,-0.106298
14803,20201030,HQY,0.002336
14803,20201130,HQY,0.392309
14803,20201231,HQY,-0.027619
14810,20200131,ISTR,-0.078750
14810,20200228,ISTR,-0.033921
14810,20200331,ISTR,-0.402154
14810,20200430,ISTR,-0.012529
14810,20200529,ISTR,0.039841
14810,20200630,ISTR,0.111111
14810,20200731,ISTR,-0.076552
14810,20200831,ISTR,0.020255
14810,20200930,ISTR,-0.057353
14810,20201030,ISTR,0.092434
14810,20201130,ISTR,0.166428
14810,20201231,ISTR,0.021218
14811,20200131,FWONK,0.017948
14811,20200228,FWONK,-0.165206
14811,20200331,FWONK,-0.302867
14811,20200430,FWONK,0.182152
14811,20200529,FWONK,0.076421
14811,20200630,FWONK,-0.084849
14811,20200731,FWONK,0.117628
14811,20200831,FWONK,0.099887
14811,20200930,FWONK,-0.069523
14811,20201030,FWONK,-0.003860
14811,20201130,FWONK,0.156380
14811,20201231,FWONK,0.019627
14812,20200131,LOCO,-0.089828
14812,20200228,LOCO,-0.063861
14812,20200331,LOCO,-0.344961
14812,20200430,LOCO,0.447337
14812,20200529,LOCO,0.134097
14812,20200630,LOCO,0.064167
14812,20200731,LOCO,0.338753
14812,20200831,LOCO,-0.095648
14812,20200930,LOCO,-0.093453
14812,20201030,LOCO,-0.128395
14812,20201130,LOCO,0.109773
14812,20201231,LOCO,0.155073
14815,20200131,MRNS,-0.060185
14815,20200228,MRNS,0.231527
14815,20200331,MRNS,-0.188000
14815,20200430,MRNS,0.004926
14815,20200529,MRNS,0.245098
14815,20200630,MRNS,0.000000
14815,20200731,MRNS,-0.338583
14815,20200831,MRNS,0.154762
14815,20200930,MRNS,0.655928
14815,20201030,MRNS,0.014786
14815,20201130,MRNS,0.218558
14815,20201231,MRNS,-0.232222
14816,20200131,TR,-0.000879
14816,20200228,TR,-0.059513
14816,20200331,TR,0.123753
14816,20200430,TR,-0.023081
14816,20200529,TR,0.013948
14816,20200630,TR,-0.035373
14816,20200731,TR,-0.074993
14816,20200831,TR,0.009148
14816,20200930,TR,-0.034073
14816,20201030,TR,-0.030097
14816,20201130,TR,0.036479
14816,20201231,TR,-0.038101
14822,20200131,NERV,0.143460
14822,20200228,NERV,-0.104551
14822,20200331,NERV,-0.173077
14822,20200430,NERV,0.490033
14822,20200529,NERV,-0.586399
14822,20200630,NERV,-0.026954
14822,20200731,NERV,-0.034626
14822,20200831,NERV,-0.087518
14822,20200930,NERV,0.000000
14822,20201030,NERV,0.009434
14822,20201130,NERV,0.211838
14822,20201231,NERV,-0.398458
14823,20200131,OCUL,0.103797
14823,20200228,OCUL,0.079128
14823,20200331,OCUL,0.052072
14823,20200430,OCUL,0.163636
14823,20200529,OCUL,0.222222
14823,20200630,OCUL,0.183239
14823,20200731,OCUL,-0.058824
14823,20200831,OCUL,0.109694
14823,20200930,OCUL,-0.125287
14823,20201030,OCUL,0.248357
14823,20201130,OCUL,0.842105
14823,20201231,OCUL,0.182857
14828,20200131,SAGE,-0.081867
14828,20200228,SAGE,-0.290887
14828,20200331,SAGE,-0.388936
14828,20200430,SAGE,0.357242
14828,20200529,SAGE,-0.083633
14828,20200630,SAGE,0.164054
14828,20200731,SAGE,0.095960
14828,20200831,SAGE,0.150757
14828,20200930,SAGE,0.165523
14828,20201030,SAGE,0.200589
14828,20201130,SAGE,0.009676
14828,20201231,SAGE,0.167634
14830,20200131,SPKE,0.028169
14830,20200228,SPKE,-0.078899
14830,20200331,SPKE,-0.267523
14830,20200430,SPKE,0.151515
14830,20200529,SPKE,0.163608
14830,20200630,SPKE,-0.139903
14830,20200731,SPKE,0.067893
14830,20200831,SPKE,0.241225
14830,20200930,SPKE,-0.094668
14830,20201030,SPKE,0.096154
14830,20201130,SPKE,0.037418
14830,20201231,SPKE,0.031250
14836,20200131,XENT,0.037751
14836,20200228,XENT,-0.076625
14836,20200331,XENT,-0.503353
14836,20200430,XENT,-0.031224
14836,20200529,XENT,-0.028746
14836,20200630,XENT,0.214350
14836,20200731,XENT,0.269572
14836,20200831,XENT,0.168121
14836,20200930,XENT,-0.187749
14836,20201030,XENT,-0.049663
14836,20201130,XENT,0.234193
14836,20201231,XENT,0.197073
14855,20200131,RYI,-0.133559
14855,20200228,RYI,-0.187317
14855,20200331,RYI,-0.361345
14855,20200430,RYI,-0.131579
14855,20200529,RYI,0.080087
14855,20200630,RYI,0.128257
14855,20200731,RYI,0.000000
14855,20200831,RYI,-0.021314
14855,20200930,RYI,0.039927
14855,20201030,RYI,0.373473
14855,20201130,RYI,0.364676
14855,20201231,RYI,0.270019
14872,20200131,LTRPA,-0.198639
14872,20200228,LTRPA,-0.260611
14872,20200331,LTRPA,-0.586682
14872,20200430,LTRPA,0.305556
14872,20200529,LTRPA,0.010638
14872,20200630,LTRPA,-0.103158
14872,20200731,LTRPA,0.164319
14872,20200831,LTRPA,0.129032
14872,20200930,LTRPA,-0.382143
14872,20201030,LTRPA,0.028902
14872,20201130,LTRPA,0.544944
14872,20201231,LTRPA,0.578182
14882,20200131,ERI,0.002347
14882,20200228,ERI,-0.160589
14882,20200331,ERI,-0.713033
14882,20200430,ERI,0.488889
14882,20200529,ERI,0.653918
14882,20200630,ERI,0.129724
14882,20200731,CZR,-0.224913
14882,20200831,CZR,0.475040
14882,20200930,CZR,0.224018
14882,20201030,CZR,-0.200499
14882,20201130,CZR,0.519857
14882,20201231,CZR,0.090282
14884,20200131,VEC,0.087593
14884,20200228,VEC,-0.065650
14884,20200331,VEC,-0.205030
14884,20200430,VEC,0.255977
14884,20200529,VEC,0.055951
14884,20200630,VEC,-0.105426
14884,20200731,VEC,-0.104620
14884,20200831,VEC,-0.013185
14884,20200930,VEC,-0.124626
14884,20201030,VEC,0.040000
14884,20201130,VEC,0.206225
14884,20201231,VEC,0.043004
14889,20200131,CFG,-0.072396
14889,20200228,CFG,-0.149946
14889,20200331,CFG,-0.406437
14889,20200430,CFG,0.211058
14889,20200529,CFG,0.076373
14889,20200630,CFG,0.047303
14889,20200731,CFG,-0.001585
14889,20200831,CFG,0.042725
14889,20200930,CFG,-0.022806
14889,20201030,CFG,0.093354
14889,20201130,CFG,0.198532
14889,20201231,CFG,0.094917
14923,20200131,AFMD,-0.043796
14923,20200228,AFMD,-0.099237
14923,20200331,AFMD,-0.330508
14923,20200430,AFMD,0.386076
14923,20200529,AFMD,0.502283
14923,20200630,AFMD,0.402736
14923,20200731,AFMD,-0.235103
14923,20200831,AFMD,-0.022663
14923,20200930,AFMD,-0.017391
14923,20201030,AFMD,-0.067847
14923,20201130,AFMD,0.689873
14923,20201231,AFMD,0.089888
14925,20200131,BCLI,-0.049065
14925,20200228,BCLI,0.714988
14925,20200331,BCLI,-0.335244
14925,20200430,BCLI,0.325431
14925,20200529,BCLI,0.211382
14925,20200630,BCLI,0.504698
14925,20200731,BCLI,0.208742
14925,20200831,BCLI,-0.069373
14925,20200930,BCLI,0.341792
14925,20201030,BCLI,-0.407210
14925,20201130,BCLI,-0.449153
14925,20201231,BCLI,-0.180995
14926,20200131,CDK,-0.018288
14926,20200228,CDK,-0.139903
14926,20200331,CDK,-0.286180
14926,20200430,CDK,0.195738
14926,20200529,CDK,0.000764
14926,20200630,CDK,0.057492
14926,20200731,CDK,0.097537
14926,20200831,CDK,0.028817
14926,20200930,CDK,-0.064994
14926,20201030,CDK,-0.011241
14926,20201130,CDK,0.114849
14926,20201231,CDK,0.082046
14939,20200131,KEYS,-0.093930
14939,20200228,KEYS,0.019034
14939,20200331,KEYS,-0.116927
14939,20200430,KEYS,0.156429
14939,20200529,KEYS,0.117392
14939,20200630,KEYS,-0.067974
14939,20200731,KEYS,-0.008831
14939,20200831,KEYS,-0.013715
14939,20200930,KEYS,0.002639
14939,20201030,KEYS,0.061652
14939,20201130,KEYS,0.144655
14939,20201231,KEYS,0.100383
14941,20200131,AVNS,-0.182789
14941,20200228,AVNS,0.176834
14941,20200331,AVNS,-0.169084
14941,20200430,AVNS,0.152989
14941,20200529,AVNS,-0.064090
14941,20200630,AVNS,0.011356
14941,20200731,AVNS,0.043552
14941,20200831,AVNS,0.056407
14941,20200930,AVNS,0.025309
14941,20201030,AVNS,0.064118
14941,20201130,AVNS,0.199151
14941,20201231,AVNS,0.082331
14942,20200131,KE,-0.078063
14942,20200228,KE,-0.162546
14942,20200331,KE,-0.194096
14942,20200430,KE,0.238095
14942,20200529,KE,0.049556
14942,20200630,KE,-0.045807
14942,20200731,KE,-0.019202
14942,20200831,KE,0.015437
14942,20200930,KE,-0.142751
14942,20201030,KE,0.048443
14942,20201130,KE,0.271452
14942,20201231,KE,0.037638
14944,20200131,LBRDA,0.056439
14944,20200228,LBRDA,-0.060111
14944,20200331,LBRDA,-0.134864
14944,20200430,LBRDA,0.121682
14944,20200529,LBRDA,0.122230
14944,20200630,LBRDA,-0.092806
14944,20200731,LBRDA,0.104919
14944,20200831,LBRDA,0.023554
14944,20200930,LBRDA,0.026196
14944,20201030,LBRDA,-0.008885
14944,20201130,LBRDA,0.115404
14944,20201231,LBRDA,0.005167
14951,20200131,BGSF,-0.080859
14951,20200228,BGSF,-0.218688
14951,20200331,BGSF,-0.514916
14951,20200430,BGSF,0.624331
14951,20200529,BGSF,-0.136626
14951,20200630,BGSF,0.084291
14951,20200731,BGSF,-0.197880
14951,20200831,BGSF,0.038546
14951,20200930,BGSF,-0.097015
14951,20201030,BGSF,-0.059032
14951,20201130,BGSF,0.612296
14951,20201231,BGSF,0.058039
14953,20200131,BOOT,-0.057489
14953,20200228,BOOT,-0.269240
14953,20200331,BOOT,-0.578415
14953,20200430,BOOT,0.427687
14953,20200529,BOOT,0.163597
14953,20200630,BOOT,0.003724
14953,20200731,BOOT,-0.102041
14953,20200831,BOOT,0.458161
14953,20200930,BOOT,-0.003188
14953,20201030,BOOT,0.137882
14953,20201130,BOOT,0.288570
14953,20201231,BOOT,0.050897
14960,20200131,ENVA,0.041563
14960,20200228,ENVA,-0.233041
14960,20200331,ENVA,-0.246098
14960,20200430,ENVA,0.106970
14960,20200529,ENVA,-0.117831
14960,20200630,ENVA,0.050883
14960,20200731,ENVA,0.082044
14960,20200831,ENVA,0.061529
14960,20200930,ENVA,-0.040398
14960,20201030,ENVA,-0.063453
14960,20201130,ENVA,0.362215
14960,20201231,ENVA,0.184601
14969,20200131,GWB,-0.149396
14969,20200228,GWB,-0.080541
14969,20200331,GWB,-0.237812
14969,20200430,GWB,-0.082031
14969,20200529,GWB,-0.234574
14969,20200630,GWB,-0.033708
14969,20200731,GWB,-0.055233
14969,20200831,GWB,0.072308
14969,20200930,GWB,-0.106246
14969,20201030,GWB,0.043373
14969,20201130,GWB,0.265589
14969,20201231,GWB,0.272063
14970,20200131,HUBS,0.141577
14970,20200228,HUBS,-0.008235
14970,20200331,HUBS,-0.257788
14970,20200430,HUBS,0.266086
14970,20200529,HUBS,0.185673
14970,20200630,HUBS,0.122087
14970,20200731,HUBS,0.045732
14970,20200831,HUBS,0.277354
14970,20200930,HUBS,-0.024860
14970,20201030,HUBS,-0.007391
14970,20201130,HUBS,0.359430
14970,20201231,HUBS,0.005351
14974,20200131,SNR,-0.003922
14974,20200228,SNR,-0.203412
14974,20200331,SNR,-0.556837
14974,20200430,SNR,0.292969
14974,20200529,SNR,-0.123867
14974,20200630,SNR,0.270690
14974,20200731,SNR,-0.060773
14974,20200831,SNR,0.288235
14974,20200930,SNR,-0.071918
14974,20201030,SNR,-0.022500
14974,20201130,SNR,0.414322
14974,20201231,SNR,-0.051537
14983,20200131,W,0.036848
14983,20200228,W,-0.325400
14983,20200331,W,-0.154564
14983,20200430,W,1.321108
14983,20200529,W,0.383022
14983,20200630,W,0.151909
14983,20200731,W,0.346541
14983,20200831,W,0.114510
14983,20200930,W,-0.018715
14983,20201030,W,-0.147693
14983,20201130,W,0.025521
14983,20201231,W,-0.112243
